,fecha,año_hecho,calle,estado,ciudad,precio,año_renovado,metros_cuadrados,pisos,habitaciones,baños,codigo_zip
3689,18/07/2019,01/01/1971,1200 LADONIA DR,TX,DALLAS,727390.0,0.0,1018.0,1.0,5.0,3.0,75217.0
3690,29/07/2019,01/01/1971,5600 YOLANDA CIR,TX,DALLAS,675770.0,0.0,756.0,2.0,4.0,2.0,75229.0
3691,13/08/2019,01/01/1971,1500 CHERRYCREST ST,TX,DALLAS,625170.0,0.0,664.0,1.0,3.0,2.0,75228.0
3692,07/08/2019,01/01/1971,10700 WATER OAKS DR,TX,DALLAS,608230.0,0.0,668.0,1.0,3.0,2.0,75227.0
3693,27/06/2019,01/01/1971,4328 LAKEHURST CT,TX,DALLAS,595350.0,0.0,713.0,1.0,4.0,3.0,75211.0
3694,30/07/2019,01/01/1971,1104 WAYNE ST,TX,DALLAS,592820.0,0.0,911.0,1.0,5.0,3.0,75223.0
3695,13/08/2019,01/01/1971,1601 LOREE DR,TX,DALLAS,529010.0,0.0,899.0,1.0,5.0,3.0,75228.0
3696,21/07/2019,01/01/1971,6200 TERRA FOREST DR,TX,DALLAS,499690.0,0.0,582.0,1.0,3.0,2.0,75217.0
3697,12/06/2019,01/01/1971,2626 HOWELL ST,TX,DALLAS,483920.0,0.0,732.0,1.0,4.0,3.0,75204.0
3698,24/06/2019,01/01/1971,8516.5 MIDWAY RD,TX,DALLAS,476440.0,0.0,972.0,1.0,4.0,3.0,75209.0
3699,04/07/2019,01/01/1971,3300 BRANTLEY ST,TX,DALLAS,453270.0,0.0,863.0,1.0,4.0,2.0,75212.0
3700,24/07/2019,01/01/1971,11300 RIDDICK CT,TX,DALLAS,441230.0,0.0,387.0,1.0,3.0,2.0,75218.0
3701,24/07/2019,01/01/1971,11900 LOCH NESS DR,TX,DALLAS,396410.0,0.0,664.0,1.0,4.0,1.0,75218.0
3702,24/07/2019,01/01/1971,400 HAMBRICK RD,TX,DALLAS,336630.0,0.0,655.0,1.0,4.0,2.0,75218.0
3703,12/08/2019,01/01/1971,10601 CAYUGA DR,TX,DALLAS,322910.0,0.0,375.0,1.0,3.0,1.0,75228.0
3704,08/08/2019,01/01/1971,2200 TOULON LN,TX,DALLAS,306850.0,0.0,860.0,1.0,4.0,2.0,75227.0
3705,10/07/2019,01/01/1971,1401 ARIZONA AVE,TX,DALLAS,272900.0,0.0,488.0,1.0,3.0,1.0,75216.0
3706,14/06/2019,01/01/1971,2601 FLOYD ST,TX,DALLAS,262900.0,0.0,604.0,1.0,3.0,2.0,75204.0
3707,22/07/2019,01/01/1971,3900 KILLION DR,TX,DALLAS,234540.0,0.0,552.0,2.0,3.0,2.0,75229.0
3708,09/07/2019,01/01/1971,4500 CATINA LN,TX,DALLAS,231250.0,0.0,549.0,1.0,3.0,2.0,75229.0
3709,20/06/2019,01/01/1971,1000 MOBILE ST,TX,DALLAS,215480.0,0.0,418.0,1.0,3.0,1.0,75208.0
3710,19/06/2019,01/01/1971,2900 WILDFLOWER DR,TX,DALLAS,188110.0,0.0,1067.0,1.0,4.0,3.0,75229.0
3711,15/07/2019,01/01/1971,4400 CINDA REE LN,TX,DALLAS,177780.0,0.0,613.0,1.0,6.0,2.0,75216.0
3712,30/07/2019,01/01/1971,2901 SPURLOCK ST,TX,DALLAS,154990.0,0.0,369.0,1.0,3.0,1.0,75223.0
3713,01/08/2019,01/01/1970,514 NORTHPARK CTR,TX,DALLAS,1623150.0,0.0,1247.0,1.0,4.0,3.0,75225.0
3714,25/06/2019,01/01/1970,3501 DOROTHY AVE,TX,DALLAS,1275750.0,0.0,930.0,1.0,4.0,2.0,75209.0
3715,24/06/2019,01/01/1970,1101 LEBANON AVE,TX,DALLAS,1219310.0,0.0,1012.0,1.0,4.0,3.0,75208.0
3716,04/07/2019,01/01/1970,100 MEDALLION SHP CTR,TX,DALLAS,952740.0,0.0,811.0,1.0,4.0,2.0,75214.0
3717,17/06/2019,01/01/1970,4301 LIVINGSTON AVE,TX,DALLAS,950610.0,0.0,1076.0,2.0,4.0,2.0,75205.0
3718,17/07/2019,01/01/1970,9600 CHECOTA DR,TX,DALLAS,851760.0,0.0,686.0,2.0,4.0,2.0,75217.0
3719,24/07/2019,01/01/1970,11200 FLAMINGO LN,TX,DALLAS,603430.0,0.0,963.0,2.0,4.0,2.0,75218.0
3720,13/08/2019,01/01/1970,9842 KINGSMAN DR,TX,DALLAS,601430.0,0.0,634.0,2.0,3.0,2.0,75228.0
3721,22/07/2019,01/01/1970,9400 BEACON HILL CIR,TX,DALLAS,560460.0,0.0,744.0,1.0,3.0,2.0,75217.0
3722,05/08/2019,01/01/1970,9600 VALLEY MILLS LN,TX,DALLAS,552850.0,0.0,573.0,1.0,3.0,2.0,75227.0
3723,10/07/2019,01/01/1970,2700 TREEHAVEN ST,TX,DALLAS,549500.0,0.0,482.0,1.0,3.0,3.0,75215.0
3724,23/07/2019,01/01/1970,9400 THORNHILL DR,TX,DALLAS,508900.0,0.0,576.0,1.0,4.0,2.0,75217.0
3725,08/07/2019,01/01/1970,1900 EMPIRE DR,TX,DALLAS,450210.0,0.0,680.0,1.0,5.0,3.0,75214.0
3726,15/08/2019,01/01/1970,11400 CHERRY RIDGE CT,TX,DALLAS,440250.0,0.0,521.0,1.0,4.0,2.0,75229.0
3727,30/07/2019,01/01/1970,500 BIZERTE AVE,TX,DALLAS,413300.0,0.0,408.0,1.0,3.0,2.0,75224.0
3728,08/08/2019,01/01/1970,2901 RIO VERDE WAY,TX,DALLAS,412130.0,0.0,549.0,1.0,4.0,3.0,75228.0
3729,13/08/2019,01/01/1970,8901 SORRENTO ST,TX,DALLAS,391220.0,0.0,402.0,1.0,3.0,2.0,75228.0
3730,14/07/2019,01/01/1970,4501 BURMA RD,TX,DALLAS,390340.0,0.0,884.0,2.0,4.0,2.0,75216.0
3731,06/08/2019,01/01/1970,4100 WHITWORTH ST,TX,DALLAS,385180.0,0.0,384.0,1.0,3.0,2.0,75227.0
3732,07/06/2019,01/01/1970,2301 AKARD ST,TX,DALLAS,382700.0,0.0,509.0,1.0,4.0,2.0,75201.0
3733,12/06/2019,01/01/1970,2800 RECTOR ST,TX,DALLAS,313450.0,0.0,707.0,1.0,3.0,2.0,75203.0
3734,29/07/2019,01/01/1970,9101 CHAPEL VALLEY RD,TX,DALLAS,307870.0,0.0,722.0,2.0,4.0,2.0,75220.0
3735,21/07/2019,01/01/1970,1100 RIDGEWOOD DR,TX,DALLAS,307020.0,0.0,594.0,1.0,4.0,2.0,75217.0
3736,11/07/2019,01/01/1970,4601 C L VEASEY BLVD,TX,DALLAS,296530.0,0.0,674.0,1.0,3.0,2.0,75216.0
3737,23/07/2019,01/01/1970,1700 NOTTINGHAM LN,TX,DALLAS,282950.0,0.0,716.0,1.0,5.0,2.0,75217.0
3738,23/07/2019,01/01/1970,1000 AMAROSA RD,TX,DALLAS,276230.0,0.0,591.0,1.0,3.0,2.0,75217.0
3739,02/07/2019,01/01/1970,4500 BONANZA CT,TX,DALLAS,246570.0,0.0,317.0,1.0,3.0,1.0,75211.0
3740,12/08/2019,01/01/1970,10101 EASTWOOD DR,TX,DALLAS,230290.0,0.0,396.0,1.0,3.0,1.0,75228.0
3741,29/07/2019,01/01/1970,9761 CLIFFORD DR,TX,DALLAS,220140.0,0.0,424.0,1.0,3.0,2.0,75220.0
3742,01/08/2019,01/01/1970,8601 PLAZA DR,TX,DALLAS,210770.0,0.0,314.0,1.0,3.0,1.0,75225.0
3743,14/08/2019,01/01/1970,2300 LIGHT SHORE DR,TX,DALLAS,138410.0,0.0,341.0,1.0,3.0,1.0,75228.0
3744,23/07/2019,01/01/1970,10200 SHERBROOK LN,TX,DALLAS,3440.0,0.0,738.0,2.0,4.0,2.0,75229.0
3745,09/07/2019,01/01/1969,3701 OCTAVIA ST,TX,DALLAS,2007720.0,0.0,1204.0,1.0,6.0,5.0,75215.0
3746,27/06/2019,01/01/1969,2511 WEDGLEA DR,TX,DALLAS,1602240.0,0.0,981.0,1.0,3.0,3.0,75211.0
3747,10/06/2019,01/01/1969,623 RECORDS BUILDING,TX,DALLAS,1397520.0,0.0,1250.0,2.0,5.0,4.0,75202.0
3748,01/08/2019,01/01/1969,8300 KATE ST,TX,DALLAS,1198280.0,0.0,1161.0,2.0,5.0,3.0,75225.0
3749,07/08/2019,01/01/1969,2800 BLANTON ST,TX,DALLAS,1039470.0,0.0,466.0,1.0,4.0,2.0,75227.0
3750,19/07/2019,01/01/1969,8300 MADRAS DR,TX,DALLAS,852710.0,0.0,933.0,1.0,5.0,3.0,75217.0
3751,18/06/2019,01/01/1969,5200 MARTEL AVE,TX,DALLAS,636570.0,0.0,664.0,1.0,4.0,2.0,75206.0
3752,08/07/2019,01/01/1969,700 HUNTLEY ST,TX,DALLAS,615730.0,0.0,695.0,1.0,5.0,3.0,75214.0
3753,29/07/2019,01/01/1969,8901 GUERNSEY LN,TX,DALLAS,600440.0,0.0,597.0,1.0,4.0,2.0,75220.0
3754,17/07/2019,01/01/1969,8601 WOODCASTLE DR,TX,DALLAS,579140.0,0.0,994.0,1.0,4.0,3.0,75217.0
3755,08/08/2019,01/01/1969,2100 MACK LN,TX,DALLAS,566020.0,0.0,716.0,1.0,4.0,3.0,75227.0
3756,14/07/2019,01/01/1969,4301 SEAY DR,TX,DALLAS,553250.0,0.0,866.0,1.0,4.0,3.0,75216.0
3757,06/08/2019,01/01/1969,3800 SADDLEBACK DR,TX,DALLAS,543060.0,0.0,692.0,1.0,4.0,3.0,75227.0
3758,25/06/2019,01/01/1969,4901 THRUSH ST,TX,DALLAS,520250.0,0.0,576.0,1.0,4.0,2.0,75209.0
3759,17/07/2019,01/01/1969,1500 ELSA LN,TX,DALLAS,510970.0,0.0,561.0,1.0,3.0,2.0,75217.0
3760,30/07/2019,01/01/1969,701 OWENSONS DR,TX,DALLAS,455520.0,0.0,677.0,1.0,3.0,1.0,75224.0
3761,06/08/2019,01/01/1969,6800 KENNISON DR,TX,DALLAS,455480.0,0.0,415.0,1.0,3.0,2.0,75227.0
3762,12/08/2019,01/01/1969,1700 GUS THOMASSON RD,TX,DALLAS,450250.0,0.0,497.0,1.0,3.0,2.0,75228.0
3763,07/07/2019,01/01/1969,7200 DOMINIQUE DR,TX,DALLAS,410200.0,0.0,573.0,1.0,4.0,2.0,75214.0
3764,14/08/2019,01/01/1969,7916 MILLSTONE DR,TX,DALLAS,400700.0,0.0,594.0,1.0,3.0,2.0,75228.0
3765,31/07/2019,01/01/1969,1501 MONTE CARLO ST,TX,DALLAS,386210.0,0.0,1036.0,1.0,4.0,3.0,75224.0
3766,15/07/2019,01/01/1969,464 SAINT AUGUSTINE DR,TX,DALLAS,360610.0,0.0,521.0,1.0,4.0,2.0,75217.0
3767,29/07/2019,01/01/1969,10105 GARDNER RD,TX,DALLAS,360410.0,0.0,591.0,1.0,3.0,2.0,75220.0
3768,13/08/2019,01/01/1969,219 FERGUSON VILLAGE CTR,TX,DALLAS,329490.0,0.0,360.0,1.0,3.0,1.0,75228.0
3769,25/06/2019,01/01/1969,3101 ALTMAN DR,TX,DALLAS,319250.0,0.0,463.0,1.0,3.0,2.0,75229.0
3770,14/08/2019,01/01/1969,5801 ELM LAWN ST,TX,DALLAS,306440.0,0.0,588.0,1.0,3.0,2.0,75228.0
3771,23/07/2019,01/01/1969,8600 MCNABB DR,TX,DALLAS,301370.0,0.0,753.0,1.0,5.0,3.0,75217.0
3772,13/06/2019,01/01/1969,3900 FANTASIA LN,TX,DALLAS,293070.0,0.0,628.0,1.0,3.0,2.0,75229.0
3773,24/07/2019,01/01/1969,11600 FARRAR ST,TX,DALLAS,277690.0,0.0,640.0,1.0,3.0,2.0,75218.0
3774,14/06/2019,01/01/1969,4301 GLENWICK LN,TX,DALLAS,272540.0,0.0,558.0,1.0,3.0,2.0,75205.0
3775,03/07/2019,01/01/1969,241408 FISH TRAP RD,TX,DALLAS,255660.0,0.0,445.0,1.0,3.0,2.0,75212.0
3776,28/07/2019,01/01/1969,2100 ARROYO AVE,TX,DALLAS,237760.0,0.0,384.0,1.0,3.0,1.0,75219.0
3777,14/08/2019,01/01/1969,2801 RICKENBACKER DR,TX,DALLAS,235100.0,0.0,658.0,1.0,3.0,2.0,75228.0
3778,14/07/2019,01/01/1969,4501 LUZON ST,TX,DALLAS,230170.0,0.0,448.0,1.0,4.0,2.0,75216.0
3779,28/07/2019,01/01/1969,3001 KINKAID DR,TX,DALLAS,227780.0,0.0,552.0,1.0,3.0,2.0,75220.0
3780,17/06/2019,01/01/1969,4101 SAN CARLOS ST,TX,DALLAS,226680.0,0.0,344.0,1.0,3.0,1.0,75205.0
3781,25/06/2019,01/01/1969,5501 MONTROSE DR,TX,DALLAS,201370.0,0.0,393.0,1.0,3.0,1.0,75209.0
3782,22/07/2019,01/01/1969,301 VISTA CT,TX,DALLAS,171450.0,0.0,661.0,1.0,4.0,1.0,75217.0
3783,14/08/2019,01/01/1969,2301 CODY DR,TX,DALLAS,155610.0,0.0,539.0,1.0,4.0,1.0,75228.0
3784,13/08/2019,01/01/1969,8901 FREEPORT DR,TX,DALLAS,150300.0,0.0,500.0,1.0,3.0,1.0,75228.0
3785,07/06/2019,01/01/1968,11362 CARTERETTE LN,TX,DALLAS,440490.0,0.0,701.0,1.0,4.0,2.0,75229.0
3786,08/08/2019,01/01/1968,8100 CAVALIER CIR,TX,DALLAS,942780.0,0.0,789.0,2.0,4.0,2.0,75227.0
3787,14/07/2019,01/01/1968,4101 ELK HORN TRL,TX,DALLAS,852710.0,0.0,847.0,1.0,3.0,3.0,75216.0
3788,12/08/2019,01/01/1968,2701 SAN VICENTE AVE,TX,DALLAS,822750.0,0.0,869.0,1.0,3.0,3.0,75228.0
3789,10/07/2019,01/01/1968,3200 GOLDSPIER DR,TX,DALLAS,795670.0,0.0,655.0,1.0,4.0,2.0,75215.0
3790,18/06/2019,01/01/1968,5800 PALM LN,TX,DALLAS,677220.0,0.0,1067.0,1.0,5.0,3.0,75206.0
3791,28/06/2019,01/01/1968,1501 COWART ST,TX,DALLAS,668420.0,0.0,579.0,1.0,3.0,3.0,75211.0
3792,15/08/2019,01/01/1968,3400 FLAIR DR,TX,DALLAS,501100.0,0.0,488.0,1.0,4.0,2.0,75229.0
3793,11/06/2019,01/01/1968,3146 CEDAR CREST BLVD,TX,DALLAS,427330.0,0.0,497.0,1.0,4.0,2.0,75203.0
3794,11/06/2019,01/01/1968,1201 GLIDDEN ST,TX,DALLAS,361250.0,0.0,863.0,1.0,4.0,2.0,75203.0
3795,18/06/2019,01/01/1968,5731 GOODWIN AVE,TX,DALLAS,321860.0,0.0,451.0,1.0,3.0,1.0,75206.0
3796,02/07/2019,01/01/1968,4400 BRIDLE WOOD DR,TX,DALLAS,307740.0,0.0,689.0,1.0,4.0,1.0,75211.0
3797,25/06/2019,01/01/1968,3700 TUSSOCK DR,TX,DALLAS,300860.0,0.0,719.0,1.0,3.0,1.0,75209.0
3798,25/07/2019,01/01/1968,9500 RIVERTON AVE,TX,DALLAS,293640.0,0.0,619.0,1.0,3.0,2.0,75218.0
3799,14/06/2019,01/01/1968,1101 LAVENDER RDG,TX,DALLAS,292330.0,0.0,658.0,1.0,4.0,3.0,75204.0
3800,21/07/2019,01/01/1968,7300 GAYGLEN DR,TX,DALLAS,286930.0,0.0,643.0,1.0,4.0,2.0,75217.0
3801,02/07/2019,01/01/1968,4500 BAYSTONE DR,TX,DALLAS,269810.0,0.0,643.0,1.0,4.0,2.0,75211.0
3802,08/07/2019,01/01/1968,2601 LAKEFOREST CT,TX,DALLAS,268570.0,0.0,640.0,1.0,3.0,2.0,75214.0
3803,28/07/2019,01/01/1968,3083 HERSCHEL AVE,TX,DALLAS,264120.0,0.0,585.0,1.0,3.0,2.0,75219.0
3804,21/06/2019,01/01/1968,600 PROMONTORY LN,TX,DALLAS,252840.0,0.0,649.0,1.0,3.0,2.0,75208.0
3805,14/07/2019,01/01/1968,3601 WORKS AVE,TX,DALLAS,250980.0,0.0,741.0,2.0,3.0,2.0,75216.0
3806,13/08/2019,01/01/1968,9701 SKYVIEW DR,TX,DALLAS,237230.0,0.0,732.0,1.0,5.0,3.0,75228.0
3807,01/08/2019,01/01/1968,7801 MARQUETTE ST,TX,DALLAS,232970.0,0.0,347.0,1.0,3.0,2.0,75225.0
3808,09/07/2019,01/01/1968,3800 WILDER ST,TX,DALLAS,230820.0,0.0,616.0,1.0,3.0,2.0,75215.0
3809,06/08/2019,01/01/1968,4400 PERRETTA ST,TX,DALLAS,222840.0,0.0,558.0,1.0,3.0,2.0,75227.0
3810,17/06/2019,01/01/1968,5401 BYRON AVE,TX,DALLAS,201400.0,0.0,488.0,1.0,3.0,1.0,75205.0
3811,20/06/2019,01/01/1968,101 AVERY ST,TX,DALLAS,175740.0,0.0,399.0,1.0,3.0,1.0,75208.0
3812,09/07/2019,01/01/1968,2236.5 JORDAN ST,TX,DALLAS,130350.0,0.0,229.0,1.0,1.0,1.0,75215.0
3813,08/07/2019,01/01/1968,10400 EASTLAWN DR,TX,DALLAS,109520.0,0.0,415.0,1.0,3.0,1.0,75229.0
3814,18/06/2019,01/01/1967,1600 ZOE PL,TX,DALLAS,1896930.0,0.0,978.0,2.0,5.0,2.0,75206.0
3815,28/07/2019,01/01/1967,10000 ROCK HILL LN,TX,DALLAS,951780.0,0.0,1027.0,2.0,4.0,3.0,75229.0
3816,25/06/2019,01/01/1967,6801 PROSPER ST,TX,DALLAS,925100.0,0.0,759.0,1.0,4.0,2.0,75209.0
3817,31/07/2019,01/01/1967,1801 DANCLIFF DR,TX,DALLAS,817210.0,0.0,753.0,1.0,3.0,2.0,75224.0
3818,27/07/2019,01/01/1967,7900 BRIAR BROOK CT,TX,DALLAS,689660.0,0.0,741.0,2.0,4.0,3.0,75218.0
3819,19/06/2019,01/01/1967,2233 VALDINA ST,TX,DALLAS,628050.0,0.0,530.0,1.0,4.0,3.0,75207.0
3820,11/06/2019,01/01/1967,100 BROOKLYN AVE,TX,DALLAS,610660.0,0.0,796.0,1.0,4.0,3.0,75203.0
3821,07/08/2019,01/01/1967,2300 CABLEWOOD CIR,TX,DALLAS,602480.0,0.0,683.0,1.0,5.0,2.0,75227.0
3822,23/07/2019,01/01/1967,9300 MARCO ISLAND CT,TX,DALLAS,571050.0,0.0,1061.0,2.0,5.0,4.0,75217.0
3823,13/06/2019,01/01/1967,3800 SHADYBAY CIR,TX,DALLAS,539040.0,0.0,920.0,1.0,4.0,3.0,75229.0
3824,14/06/2019,01/01/1967,6817 LOMO ALTO DR,TX,DALLAS,466240.0,0.0,634.0,1.0,4.0,3.0,75205.0
3825,11/07/2019,01/01/1967,11301 SNOW WHITE DR,TX,DALLAS,445180.0,0.0,475.0,1.0,4.0,2.0,75229.0
3826,10/07/2019,01/01/1967,4900 MANSON CT,TX,DALLAS,421570.0,0.0,427.0,1.0,3.0,2.0,75229.0
3827,23/07/2019,01/01/1967,1100 BLOOMFIELD DR,TX,DALLAS,404510.0,0.0,1170.0,1.0,5.0,3.0,75217.0
3828,11/06/2019,01/01/1967,209 LA ESTRELLA PLZ,TX,DALLAS,392230.0,0.0,457.0,1.0,3.0,2.0,75203.0
3829,24/07/2019,01/01/1967,10800 FERNALD AVE,TX,DALLAS,348010.0,0.0,728.0,1.0,3.0,2.0,75218.0
3830,02/08/2019,01/01/1967,5001 BANTING WAY,TX,DALLAS,341380.0,0.0,433.0,1.0,3.0,1.0,75227.0
3831,29/07/2019,01/01/1967,5600 MEADERS CIR,TX,DALLAS,326660.0,0.0,686.0,1.0,3.0,2.0,75229.0
3832,12/06/2019,01/01/1967,3028 HALL ST,TX,DALLAS,316730.0,0.0,387.0,1.0,3.0,1.0,75204.0
3833,16/07/2019,01/01/1967,1900 PRICHARD LN,TX,DALLAS,290600.0,0.0,494.0,1.0,3.0,2.0,75217.0
3834,31/07/2019,01/01/1967,2601 ANZIO DR,TX,DALLAS,257040.0,0.0,524.0,1.0,3.0,2.0,75224.0
3835,14/08/2019,01/01/1967,19101 VERIERNE DR,TX,DALLAS,252330.0,0.0,415.0,1.0,4.0,2.0,75228.0
3836,08/07/2019,01/01/1967,300 SLAUGHTER AVE,TX,DALLAS,240500.0,0.0,475.0,1.0,3.0,2.0,75214.0
3837,15/07/2019,01/01/1967,4937 BURNSIDE AVE,TX,DALLAS,221790.0,0.0,323.0,1.0,3.0,1.0,75216.0
3838,12/08/2019,01/01/1967,10201 SAN JUAN AVE,TX,DALLAS,212840.0,0.0,436.0,1.0,3.0,2.0,75228.0
3839,17/07/2019,01/01/1967,3676 RICKSHAW DR,TX,DALLAS,211870.0,0.0,695.0,1.0,3.0,3.0,75229.0
3840,28/07/2019,01/01/1967,4001 AVONDALE AVE,TX,DALLAS,202780.0,0.0,357.0,1.0,3.0,2.0,75219.0
3841,19/06/2019,01/01/1967,11100 RUSSWOOD CIR,TX,DALLAS,108430.0,0.0,552.0,1.0,4.0,2.0,75229.0
3842,02/07/2019,01/01/1966,4500 TIMBER WOOD DR,TX,DALLAS,971690.0,0.0,1131.0,2.0,5.0,3.0,75211.0
3843,15/08/2019,01/01/1966,3700 SHADY HILL DR,TX,DALLAS,850300.0,0.0,725.0,2.0,5.0,2.0,75229.0
3844,04/07/2019,01/01/1966,300 POE ST,TX,DALLAS,790690.0,0.0,924.0,1.0,5.0,3.0,75212.0
3845,18/06/2019,01/01/1966,6000 CHIMERA CT,TX,DALLAS,581700.0,0.0,710.0,1.0,4.0,2.0,75206.0
3846,14/07/2019,01/01/1966,8001 KISKA ST,TX,DALLAS,542990.0,0.0,692.0,1.0,3.0,2.0,75216.0
3847,10/07/2019,01/01/1966,1600 HERALD ST,TX,DALLAS,530440.0,0.0,719.0,2.0,4.0,2.0,75215.0
3848,12/06/2019,01/01/1966,2101 BERWICK AVE,TX,DALLAS,515140.0,0.0,509.0,1.0,3.0,2.0,75203.0
3849,18/07/2019,01/01/1966,10100 SHADYOAK LN,TX,DALLAS,500520.0,0.0,567.0,1.0,3.0,2.0,75229.0
3850,14/08/2019,01/01/1966,3200 SHARPVIEW CIR,TX,DALLAS,481710.0,0.0,832.0,1.0,5.0,3.0,75228.0
3851,04/07/2019,01/01/1966,300 GUAM ST,TX,DALLAS,472110.0,0.0,1417.0,1.0,6.0,3.0,75212.0
3852,24/06/2019,01/01/1966,4601 STANFORD AVE,TX,DALLAS,464490.0,0.0,421.0,1.0,5.0,2.0,75209.0
3853,09/07/2019,01/01/1966,2700 PARNELL ST,TX,DALLAS,456040.0,0.0,732.0,1.0,5.0,3.0,75215.0
3854,28/06/2019,01/01/1966,400 SWAINDELL ST,TX,DALLAS,440210.0,0.0,805.0,1.0,4.0,3.0,75211.0
3855,28/06/2019,01/01/1966,400 PHINNEY AVE,TX,DALLAS,433120.0,0.0,591.0,1.0,4.0,2.0,75211.0
3856,01/08/2019,01/01/1966,5800 AVERILL WAY,TX,DALLAS,415300.0,0.0,805.0,1.0,3.0,2.0,75225.0
3857,25/06/2019,01/01/1966,6801 TYREE ST,TX,DALLAS,391640.0,0.0,613.0,1.0,4.0,2.0,75209.0
3858,01/08/2019,01/01/1966,8500 PICKWICK LN,TX,DALLAS,352730.0,0.0,759.0,1.0,5.0,2.0,75225.0
3859,28/06/2019,01/01/1966,3301 BARNARD BLVD,TX,DALLAS,336230.0,0.0,732.0,1.0,4.0,3.0,75211.0
3860,02/07/2019,01/01/1966,2200 ZARAGOZA PLZ,TX,DALLAS,331560.0,0.0,530.0,1.0,3.0,1.0,75211.0
3861,19/06/2019,01/01/1966,7401 PONTINTI ST,TX,DALLAS,308700.0,0.0,680.0,2.0,3.0,2.0,75207.0
3862,30/07/2019,01/01/1966,4501 WEST ALY,TX,DALLAS,307120.0,0.0,597.0,1.0,6.0,2.0,75223.0
3863,11/06/2019,01/01/1966,3500 VINECREST DR,TX,DALLAS,282820.0,0.0,622.0,1.0,3.0,2.0,75229.0
3864,24/07/2019,01/01/1966,10000 WOODRIDGE DR,TX,DALLAS,270410.0,0.0,485.0,2.0,4.0,2.0,75218.0
3865,03/07/2019,01/01/1966,2801 BICKERS ST,TX,DALLAS,268090.0,0.0,463.0,1.0,3.0,2.0,75212.0
3866,22/07/2019,01/01/1966,7801 CUP CIR,TX,DALLAS,235830.0,0.0,381.0,1.0,3.0,2.0,75217.0
3867,13/08/2019,01/01/1966,2500 PASTEUR AVE,TX,DALLAS,229930.0,0.0,418.0,1.0,3.0,2.0,75228.0
3868,03/07/2019,01/01/1966,3900 HAMMERLY DR,TX,DALLAS,225380.0,0.0,494.0,1.0,3.0,2.0,75212.0
3869,13/08/2019,01/01/1966,2501 NORSWORTHY DR,TX,DALLAS,207550.0,0.0,399.0,1.0,3.0,1.0,75228.0
3870,22/07/2019,01/01/1966,10400 CRICKET DR,TX,DALLAS,206260.0,0.0,457.0,1.0,3.0,1.0,75217.0
3871,13/08/2019,01/01/1966,1701 TAMARACK DR,TX,DALLAS,191020.0,0.0,341.0,1.0,3.0,1.0,75228.0
3872,17/06/2019,01/01/1965,3700 HARVARD AVE,TX,DALLAS,1349150.0,0.0,1061.0,1.0,5.0,2.0,75205.0
3873,07/08/2019,01/01/1965,9811 CASTLE BAY DR,TX,DALLAS,1301280.0,0.0,820.0,1.0,4.0,2.0,75227.0
3874,04/07/2019,01/01/1965,7217 WAKE FORREST DR,TX,DALLAS,1257690.0,0.0,991.0,2.0,4.0,3.0,75214.0
3875,17/06/2019,01/01/1965,4700 LAKESIDE DR,TX,DALLAS,913170.0,0.0,887.0,1.0,3.0,2.0,75205.0
3876,18/06/2019,01/01/1965,4201 CAMDEN AVE,TX,DALLAS,780630.0,0.0,744.0,1.0,3.0,2.0,75206.0
3877,30/07/2019,01/01/1965,4801 SAPPHIRE ST,TX,DALLAS,744750.0,0.0,896.0,1.0,5.0,3.0,75223.0
3878,07/07/2019,01/01/1965,3929 FRONTIER LN,TX,DALLAS,645550.0,0.0,768.0,1.0,4.0,3.0,75214.0
3879,04/07/2019,01/01/1965,7324 DALEWOOD LN,TX,DALLAS,570390.0,0.0,738.0,1.0,4.0,2.0,75214.0
3880,14/08/2019,01/01/1965,3324 MORNING LIGHT DR,TX,DALLAS,553350.0,0.0,695.0,1.0,4.0,2.0,75228.0
3881,28/07/2019,01/01/1965,2100 FLAME BIRCH LN,TX,DALLAS,551260.0,0.0,616.0,1.0,3.0,2.0,75219.0
3882,22/07/2019,01/01/1965,8300 RYOAKS DR,TX,DALLAS,547800.0,0.0,643.0,1.0,4.0,2.0,75217.0
3883,11/06/2019,01/01/1965,1401 DOYLE AVE,TX,DALLAS,532300.0,0.0,914.0,1.0,5.0,3.0,75203.0
3884,14/07/2019,01/01/1965,3801 STANLEY SMITH DR,TX,DALLAS,500880.0,0.0,744.0,2.0,4.0,2.0,75216.0
3885,14/07/2019,01/01/1965,4701 FELLOWS LN,TX,DALLAS,482660.0,0.0,728.0,2.0,4.0,2.0,75216.0
3886,07/08/2019,01/01/1965,9300 SANDYHOOK CIR,TX,DALLAS,476960.0,0.0,704.0,1.0,4.0,2.0,75227.0
3887,02/07/2019,01/01/1965,400 FLORENCIA PLZ,TX,DALLAS,468370.0,0.0,494.0,1.0,3.0,2.0,75211.0
3888,16/07/2019,01/01/1965,1800 PRAIRIE CREEK RD,TX,DALLAS,468000.0,0.0,695.0,1.0,4.0,3.0,75217.0
3889,12/08/2019,01/01/1965,10100 ZACHA ST,TX,DALLAS,437940.0,0.0,728.0,1.0,3.0,2.0,75228.0
3890,22/07/2019,01/01/1965,9000 ANACONDA DR,TX,DALLAS,416470.0,0.0,512.0,1.0,4.0,2.0,75217.0
